Rank,Guess,NumPatterns,P_solve2
818,42+51=93,1426,0.08046042
819,36+58=94,1426,0.08046042
820,84+12=96,1426,0.08046042
821,186/93=2,1426,0.08046042
822,38+54=92,1425,0.08040399
823,73+25=98,1425,0.08040399
824,97-85=12,1425,0.08040399
825,69+14=83,1425,0.08040399
826,62-48=14,1424,0.08034757
827,76+13=89,1424,0.08034757
828,37+61=98,1424,0.08034757
829,90-76=14,1424,0.08034757
830,364/7=52,1424,0.08034757
831,146/73=2,1423,0.08029115
832,468/9=52,1422,0.08023472
833,27+59=86,1422,0.08023472
834,39+42=81,1422,0.08023472
835,31+67=98,1422,0.08023472
836,71+24=95,1421,0.08017830
837,12+73=85,1421,0.08017830
838,204/3=68,1421,0.08017830
839,78+14=92,1421,0.08017830
840,47+51=98,1420,0.08012188
841,28+63=91,1420,0.08012188
842,512/8=64,1420,0.08012188
843,51-32=19,1419,0.08006545
844,4*78=312,1419,0.08006545
845,108/2=54,1419,0.08006545
846,192/3=64,1418,0.08000903
847,71+25=96,1418,0.08000903
848,75+14=89,1418,0.08000903
849,258/43=6,1418,0.08000903
850,28+65=93,1417,0.07995260
851,174/3=58,1417,0.07995260
852,28+67=95,1417,0.07995260
853,312/4=78,1416,0.07989618
854,67+15=82,1416,0.07989618
855,90-12=78,1416,0.07989618
856,24+67=91,1416,0.07989618
857,49+32=81,1415,0.07983976
858,44-28=16,1414,0.07978333
859,41+56=97,1414,0.07978333
860,29+57=86,1413,0.07972691
861,44-26=18,1413,0.07972691
862,17+65=82,1412,0.07967048
863,378/42=9,1411,0.07961406
864,25+68=93,1411,0.07961406
865,4*12/6=8,1411,0.07961406
866,34+61=95,1411,0.07961406
867,52-33=19,1410,0.07955764
868,648/72=9,1408,0.07944479
869,51+42=93,1408,0.07944479
870,61-13=48,1407,0.07938837
871,24+71=95,1407,0.07938837
872,52-39=13,1406,0.07933194
873,174/29=6,1406,0.07933194
874,78+16=94,1406,0.07933194
875,32+18=50,1404,0.07921909
876,44-16=28,1404,0.07921909
877,316/4=79,1404,0.07921909
878,62-14=48,1404,0.07921909
879,356/4=89,1404,0.07921909
880,4*8-9=23,1403,0.07916267
881,42+18=60,1403,0.07916267
882,90-72=18,1403,0.07916267
883,61+34=95,1403,0.07916267
884,9*8/3=24,1403,0.07916267
885,7*8-2=54,1401,0.07904982
886,14+36=50,1401,0.07904982
887,236/4=59,1401,0.07904982
888,5*8-4=36,1400,0.07899340
889,12+48=60,1400,0.07899340
890,41+52=93,1400,0.07899340
891,62-24=38,1400,0.07899340
892,74+15=89,1399,0.07893697
893,156/39=4,1399,0.07893697
894,13+72=85,1399,0.07893697
895,512/64=8,1399,0.07893697
896,53-41=12,1398,0.07888055
897,72-41=31,1398,0.07888055
898,296/8=37,1398,0.07888055
899,47-11=36,1398,0.07888055
900,48+12=60,1398,0.07888055
901,47-31=16,1398,0.07888055
902,416/52=8,1398,0.07888055
903,61-12=49,1398,0.07888055
904,56-22=34,1397,0.07882413
905,23+71=94,1397,0.07882413
906,25+73=98,1397,0.07882413
907,62-28=34,1396,0.07876770
908,27+64=91,1396,0.07876770
909,74-11=63,1395,0.07871128
910,108/4=27,1395,0.07871128
911,4*8-3=29,1394,0.07865486
912,12+38=50,1394,0.07865486
913,53-34=19,1394,0.07865486
914,7*8-4=52,1394,0.07865486
915,7*4-3=25,1393,0.07859843
916,134/67=2,1393,0.07859843
917,90-18=72,1393,0.07859843
918,8*9/3=24,1393,0.07859843
919,4*92=368,1393,0.07859843
920,7*6-4=38,1393,0.07859843
921,76+18=94,1393,0.07859843
922,3*24/9=8,1392,0.07854201
923,364/52=7,1392,0.07854201
924,25+71=96,1392,0.07854201
925,21+73=94,1392,0.07854201
926,27+68=95,1391,0.07848558
927,58-11=47,1391,0.07848558
928,392/7=56,1391,0.07848558
929,53-42=11,1391,0.07848558
930,72-31=41,1391,0.07848558
931,6*4-1=23,1391,0.07848558
932,46-31=15,1390,0.07842916
933,8*6/12=4,1390,0.07842916
934,63-51=12,1390,0.07842916
935,5*4-2=18,1390,0.07842916
936,16+34=50,1390,0.07842916
937,74+18=92,1390,0.07842916
938,56-24=32,1390,0.07842916
939,38+12=50,1389,0.07837274
940,31+64=95,1389,0.07837274
941,5*4-8=12,1389,0.07837274
942,61-29=32,1388,0.07831631
943,41-23=18,1388,0.07831631
944,192/64=3,1388,0.07831631
945,75+18=93,1388,0.07831631
946,42-23=19,1387,0.07825989
947,74-61=13,1387,0.07825989
948,12+84=96,1387,0.07825989
949,61-43=18,1387,0.07825989
950,61-22=39,1387,0.07825989
951,4*79=316,1387,0.07825989
952,342/6=57,1387,0.07825989
953,6*8/4=12,1386,0.07820346
954,34+16=50,1386,0.07820346
955,7*24=168,1386,0.07820346
956,63-21=42,1386,0.07820346
957,44-18=26,1386,0.07820346
958,82+13=95,1386,0.07820346
959,267/3=89,1386,0.07820346
960,6*8-1=47,1386,0.07820346
961,56-42=14,1385,0.07814704
962,6*8/12=4,1385,0.07814704
963,19+65=84,1384,0.07809062
964,36-21=15,1384,0.07809062
965,62-18=44,1384,0.07809062
966,5*6-1=29,1384,0.07809062
967,48-11=37,1384,0.07809062
968,72-23=49,1383,0.07803419
969,58-41=17,1382,0.07797777
970,51-39=12,1382,0.07797777
971,4*6-1=23,1382,0.07797777
972,9*6-1=53,1382,0.07797777
973,51-12=39,1382,0.07797777
974,18+32=50,1382,0.07797777
975,76-24=52,1381,0.07792135
976,7*6-8=34,1381,0.07792135
977,16+73=89,1381,0.07792135
978,36+14=50,1381,0.07792135
979,92-41=51,1381,0.07792135
980,752/8=94,1381,0.07792135
981,90-78=12,1381,0.07792135
982,18+76=94,1381,0.07792135
983,108/54=2,1381,0.07792135
984,71-13=58,1381,0.07792135
985,468/52=9,1380,0.07786492
986,63-11=52,1380,0.07786492
987,4*8/2=16,1380,0.07786492
988,48-31=17,1380,0.07786492
989,162/54=3,1380,0.07786492
990,4*12/8=6,1380,0.07786492
991,58-22=36,1380,0.07786492
992,592/8=74,1380,0.07786492
993,64-11=53,1380,0.07786492
994,39+21=60,1380,0.07786492
995,61-18=43,1379,0.07780850
996,5*8-6=34,1379,0.07780850
997,61-42=19,1379,0.07780850
998,52-37=15,1379,0.07780850
999,4*8/16=2,1379,0.07780850
1000,65-21=44,1379,0.07780850
1001,76-22=54,1379,0.07780850
1002,4*8-7=25,1378,0.07775207
1003,8*4-9=23,1378,0.07775207
1004,6*4-3=21,1378,0.07775207
1005,196/28=7,1378,0.07775207
1006,3*24/8=9,1378,0.07775207
1007,54-31=23,1378,0.07775207
1008,55-36=19,1378,0.07775207
1009,2*16/8=4,1378,0.07775207
1010,13+76=89,1378,0.07775207
1011,14+82=96,1377,0.07769565
1012,7*3-9=12,1377,0.07769565
1013,6*5-1=29,1377,0.07769565
1014,23+68=91,1377,0.07769565
1015,42-27=15,1377,0.07769565
1016,582/6=97,1377,0.07769565
1017,6*7-4=38,1377,0.07769565
1018,8*4-3=29,1377,0.07769565
1019,73-21=52,1376,0.07763923
1020,296/37=8,1376,0.07763923
1021,53-39=14,1375,0.07758280
1022,18+74=92,1375,0.07758280
1023,46-28=18,1375,0.07758280
1024,21+74=95,1375,0.07758280
1025,54-39=15,1375,0.07758280
1026,18+42=60,1375,0.07758280
1027,71-12=59,1375,0.07758280
1028,85+12=97,1375,0.07758280
1029,4*5-2=18,1374,0.07752638
1030,41-13=28,1374,0.07752638
1031,82-31=51,1374,0.07752638
1032,6*8-3=45,1374,0.07752638
1033,7*9-1=62,1374,0.07752638
1034,46-11=35,1374,0.07752638
1035,65-41=24,1373,0.07746995
1036,5*9-2=43,1373,0.07746995
1037,36-24=12,1373,0.07746995
1038,12+58=70,1373,0.07746995
1039,69+15=84,1373,0.07746995
1040,64-51=13,1373,0.07746995
1041,84+13=97,1372,0.07741353
1042,14+75=89,1372,0.07741353
1043,2*67=134,1372,0.07741353
1044,7*5-1=34,1372,0.07741353
1045,4*9-1=35,1372,0.07741353
1046,152/38=4,1372,0.07741353
1047,108/27=4,1371,0.07735711
1048,15+74=89,1371,0.07735711
1049,73-11=62,1371,0.07735711
1050,8*6/4=12,1371,0.07735711
1051,8*7-2=54,1371,0.07735711
1052,92-31=61,1371,0.07735711
1053,64-21=43,1371,0.07735711
1054,84-31=53,1370,0.07730068
1055,23+75=98,1370,0.07730068
1056,72-29=43,1370,0.07730068
1057,736/8=92,1370,0.07730068
1058,49-31=18,1369,0.07724426
1059,8*7-4=52,1369,0.07724426
1060,45-32=13,1369,0.07724426
1061,61-48=13,1369,0.07724426
1062,13+47=60,1369,0.07724426
1063,63-49=14,1369,0.07724426
1064,7*5-9=26,1369,0.07724426
1065,64-12=52,1368,0.07718784
1066,3*9-1=26,1368,0.07718784
1067,64-41=23,1368,0.07718784
1068,63-52=11,1368,0.07718784
1069,37-21=16,1368,0.07718784
1070,49+21=70,1368,0.07718784
1071,9*6-3=51,1367,0.07713141
1072,65-23=42,1367,0.07713141
1073,73-61=12,1367,0.07713141
1074,5*9-3=42,1367,0.07713141
1075,8*6-1=47,1367,0.07713141
1076,71-22=49,1367,0.07713141
1077,42-29=13,1367,0.07713141
1078,61-33=28,1366,0.07707499
1079,55-39=16,1366,0.07707499
1080,29+41=70,1366,0.07707499
1081,63-22=41,1366,0.07707499
1082,8*4/2=16,1366,0.07707499
1083,83+14=97,1366,0.07707499
1084,71-53=18,1366,0.07707499
1085,63-41=22,1366,0.07707499
1086,52+18=70,1366,0.07707499
1087,8*4/16=2,1366,0.07707499
1088,4*7-3=25,1366,0.07707499
1089,53-36=17,1366,0.07707499
1090,42-25=17,1365,0.07701856
1091,78+15=93,1365,0.07701856
1092,67-21=46,1365,0.07701856
1093,92-51=41,1365,0.07701856
1094,43+17=60,1365,0.07701856
1095,6*5-3=27,1365,0.07701856
1096,52-36=16,1365,0.07701856
1097,8*6-3=45,1365,0.07701856
1098,6*9-1=53,1364,0.07696214
1099,46-32=14,1364,0.07696214
1100,4*8-5=27,1364,0.07696214
1101,55-37=18,1364,0.07696214
1102,8*5-4=36,1364,0.07696214
1103,74-13=61,1364,0.07696214
1104,21+75=96,1364,0.07696214
1105,54-21=33,1364,0.07696214
1106,8*4-7=25,1364,0.07696214
1107,82+15=97,1364,0.07696214
1108,59-27=32,1364,0.07696214
1109,31+29=60,1364,0.07696214
1110,632/8=79,1364,0.07696214
1111,58-26=32,1364,0.07696214
1112,63-12=51,1364,0.07696214
1113,4*5-8=12,1364,0.07696214
1114,5*6-3=27,1364,0.07696214
1115,61-39=22,1363,0.07690572
1116,38-22=16,1363,0.07690572
1117,4*8-23=9,1363,0.07690572
1118,5*7-1=34,1363,0.07690572
1119,71-52=19,1363,0.07690572
1120,63-44=19,1363,0.07690572
1121,9*7-1=62,1362,0.07684929
1122,9*8/2=36,1362,0.07684929
1123,6*8-7=41,1362,0.07684929
1124,261/3=87,1362,0.07684929
1125,55-17=38,1362,0.07684929
1126,6+4*3=18,1362,0.07684929
1127,62-25=37,1362,0.07684929
1128,71-29=42,1362,0.07684929
1129,55-16=39,1362,0.07684929
1130,736/92=8,1362,0.07684929
1131,61-19=42,1362,0.07684929
1132,74-63=11,1362,0.07684929
1133,9*4-1=35,1362,0.07684929
1134,47+13=60,1361,0.07679287
1135,64-43=21,1361,0.07679287
1136,9*3-1=26,1361,0.07679287
1137,36-22=14,1361,0.07679287
1138,17+43=60,1361,0.07679287
1139,64-26=38,1361,0.07679287
1140,56-21=35,1361,0.07679287
1141,69-27=42,1361,0.07679287
1142,53-11=42,1361,0.07679287
1143,83-21=62,1361,0.07679287
1144,9*72=648,1361,0.07679287
1145,6*43=258,1361,0.07679287
1146,78-22=56,1361,0.07679287
1147,65-22=43,1361,0.07679287
1148,56-44=12,1361,0.07679287
1149,64-13=51,1361,0.07679287
1150,8*4-5=27,1360,0.07673644
1151,6*7-8=34,1360,0.07673644
1152,5*8-1=39,1360,0.07673644
1153,56-43=13,1360,0.07673644
1154,4*6-3=21,1360,0.07673644
1155,9*42=378,1359,0.07668002
1156,41-28=13,1359,0.07668002
1157,59-22=37,1359,0.07668002
1158,51-34=17,1359,0.07668002
1159,14+78=92,1359,0.07668002
1160,57-34=23,1359,0.07668002
1161,66-21=45,1359,0.07668002
1162,64-28=36,1358,0.07662360
1163,18+52=70,1358,0.07662360
1164,78-21=57,1358,0.07662360
1165,16+78=94,1358,0.07662360
1166,47-36=11,1358,0.07662360
1167,46-35=11,1358,0.07662360
1168,55-31=24,1358,0.07662360
1169,74-62=12,1358,0.07662360
1170,658/7=94,1357,0.07656717
1171,38-21=17,1357,0.07656717
1172,62-34=28,1357,0.07656717
1173,73-62=11,1357,0.07656717
1174,64-53=11,1357,0.07656717
1175,483/7=69,1357,0.07656717
1176,156/78=2,1357,0.07656717
1177,312/78=4,1357,0.07656717
1178,54-33=21,1356,0.07651075
1179,1*63/7=9,1356,0.07651075
1180,69-22=47,1356,0.07651075
1181,64-23=41,1356,0.07651075
1182,7*6-34=8,1356,0.07651075
1183,56+24=80,1356,0.07651075
1184,472/8=59,1356,0.07651075
1185,651/93=7,1356,0.07651075
1186,71-18=53,1356,0.07651075
1187,38-26=12,1356,0.07651075
1188,54+26=80,1356,0.07651075
1189,9*4/1=36,1355,0.07645432
1190,62-27=35,1355,0.07645432
1191,9*5-2=43,1355,0.07645432
1192,6*8-5=43,1355,0.07645432
1193,4*5-3=17,1355,0.07645432
1194,58+12=70,1355,0.07645432
1195,36-11=25,1355,0.07645432
1196,52-17=35,1354,0.07639790
1197,52-13=39,1354,0.07639790
1198,61-49=12,1354,0.07639790
1199,15+78=93,1354,0.07639790
1200,72-43=29,1354,0.07639790
1201,84-11=73,1354,0.07639790
1202,68-11=57,1354,0.07639790
1203,53-12=41,1354,0.07639790
1204,7*4-5=23,1354,0.07639790
1205,55-19=36,1353,0.07634148
1206,138/69=2,1353,0.07634148
1207,5*4-3=17,1353,0.07634148
1208,57-41=16,1353,0.07634148
1209,5*9-7=38,1353,0.07634148
1210,9*5-3=42,1353,0.07634148
1211,55-18=37,1353,0.07634148
1212,62-38=24,1353,0.07634148
1213,1*24/3=8,1353,0.07634148
1214,7*3-2=19,1353,0.07634148
1215,7*5-6=29,1352,0.07628505
1216,84-33=51,1352,0.07628505
1217,58-47=11,1352,0.07628505
1218,73-12=61,1352,0.07628505
1219,55-38=17,1352,0.07628505
1220,83+12=95,1352,0.07628505
1221,3*8/1=24,1352,0.07628505
1222,53-37=16,1352,0.07628505
1223,51-14=37,1351,0.07622863
1224,356/89=4,1351,0.07622863
1225,51-37=14,1351,0.07622863
1226,56-31=25,1351,0.07622863
1227,82-64=18,1351,0.07622863
1228,35-21=14,1351,0.07622863
1229,57-33=24,1351,0.07622863
1230,42-17=25,1351,0.07622863
1231,13+27=40,1351,0.07622863
1232,52-35=17,1351,0.07622863
1233,45-33=12,1351,0.07622863
1234,61-25=36,1351,0.07622863
1235,5*7-9=26,1351,0.07622863
1236,6*9-3=51,1350,0.07617221
1237,48-33=15,1350,0.07617221
1238,5*6-7=23,1350,0.07617221
1239,1*42/7=6,1350,0.07617221
1240,61-32=29,1350,0.07617221
1241,7*4/1=28,1350,0.07617221
1242,63-14=49,1350,0.07617221
1243,92-61=31,1350,0.07617221
1244,1*36/4=9,1350,0.07617221
1245,57-24=33,1349,0.07611578
1246,72-49=23,1349,0.07611578
1247,42-13=29,1349,0.07611578
1248,651/7=93,1349,0.07611578
1249,4*6+8=32,1349,0.07611578
1250,76-42=34,1349,0.07611578
1251,6*5-7=23,1349,0.07611578
1252,752/94=8,1348,0.07605936
1253,53-16=37,1348,0.07605936
1254,66-29=37,1348,0.07605936
1255,64-52=12,1348,0.07605936
1256,59-11=48,1348,0.07605936
1257,4*8/1=32,1348,0.07605936
1258,74-46=28,1348,0.07605936
1259,74-12=62,1348,0.07605936
1260,58-24=34,1348,0.07605936
1261,5*4-12=8,1348,0.07605936
1262,8*4/1=32,1348,0.07605936
1263,67-25=42,1348,0.07605936
1264,9*8/24=3,1348,0.07605936
1265,57-11=46,1347,0.07600293
1266,592/74=8,1347,0.07600293
1267,94-31=63,1347,0.07600293
1268,342/57=6,1347,0.07600293
1269,55-21=34,1347,0.07600293
1270,9*2-3=15,1347,0.07600293
1271,78-26=52,1347,0.07600293
1272,38-24=14,1346,0.07594651
1273,46-12=34,1346,0.07594651
1274,51-19=32,1346,0.07594651
1275,12*4/6=8,1346,0.07594651
1276,41+29=70,1346,0.07594651
1277,49-11=38,1346,0.07594651
1278,8*92=736,1346,0.07594651
1279,39-21=18,1346,0.07594651
1280,61-38=23,1346,0.07594651
1281,29+31=60,1345,0.07589009
1282,8*9/2=36,1345,0.07589009
1283,4*6-9=15,1345,0.07589009
1284,67-22=45,1345,0.07589009
1285,51-27=24,1345,0.07589009
1286,56-38=18,1345,0.07589009
1287,1*32/4=8,1345,0.07589009
1288,41-26=15,1345,0.07589009
1289,41-25=16,1345,0.07589009
1290,53-14=39,1345,0.07589009
1291,36+11=47,1345,0.07589009
1292,44-25=19,1344,0.07583366
1293,5*8-34=6,1344,0.07583366
1294,46-18=28,1344,0.07583366
1295,65-29=36,1344,0.07583366
1296,106/2=53,1344,0.07583366
1297,4*9/1=36,1344,0.07583366
1298,63-19=44,1344,0.07583366
1299,8*6-5=43,1344,0.07583366
1300,756/9=84,1344,0.07583366
1301,47-16=31,1343,0.07577724
1302,71-49=22,1343,0.07577724
1303,94-33=61,1343,0.07577724
1304,2*36/9=8,1343,0.07577724
1305,48-35=13,1343,0.07577724
1306,43-29=14,1343,0.07577724
1307,48-37=11,1343,0.07577724
1308,9*8/36=2,1343,0.07577724
1309,3*6+9=27,1343,0.07577724
1310,658/94=7,1343,0.07577724
1311,56-32=24,1343,0.07577724
1312,91-33=58,1342,0.07572081
1313,41-16=25,1342,0.07572081
1314,4*8-29=3,1341,0.07566439
1315,82-14=68,1341,0.07566439
1316,7*9-2=61,1341,0.07566439
1317,5*7-6=29,1341,0.07566439
1318,5*4-7=13,1341,0.07566439
1319,81-14=67,1341,0.07566439
1320,52-15=37,1341,0.07566439
1321,49-33=16,1341,0.07566439
1322,7*3-6=15,1341,0.07566439
1323,75-11=64,1341,0.07566439
1324,8*9/24=3,1341,0.07566439
1325,41-15=26,1341,0.07566439
1326,46-34=12,1341,0.07566439
1327,8*6-7=41,1340,0.07560797
1328,3*7-9=12,1340,0.07560797
1329,56-12=44,1340,0.07560797
1330,8*5-6=34,1340,0.07560797
1331,57-42=15,1340,0.07560797
1332,4*5-7=13,1339,0.07555154
1333,9*7-2=61,1339,0.07555154
1334,4*2+8=16,1339,0.07555154
1335,6*7-34=8,1339,0.07555154
1336,1*42/6=7,1339,0.07555154
1337,2*73=146,1339,0.07555154
1338,6*4+8=32,1339,0.07555154
1339,2*69=138,1339,0.07555154
1340,52-16=36,1339,0.07555154
1341,534/6=89,1339,0.07555154
1342,316/79=4,1339,0.07555154
1343,23+17=40,1339,0.07555154
1344,52-19=33,1339,0.07555154
1345,41-18=23,1338,0.07549512
1346,623/7=89,1338,0.07549512
1347,54-19=35,1338,0.07549512
1348,67-43=24,1338,0.07549512
1349,21+49=70,1338,0.07549512
1350,3*9-6=21,1338,0.07549512
1351,82-51=31,1338,0.07549512
1352,158/79=2,1338,0.07549512
1353,71-58=13,1337,0.07543870
1354,64-36=28,1337,0.07543870
1355,85-23=62,1337,0.07543870
1356,61-35=26,1337,0.07543870
1357,56-34=22,1337,0.07543870
1358,57-23=34,1337,0.07543870
1359,8+4*6=32,1337,0.07543870
1360,55-42=13,1337,0.07543870
1361,73-49=24,1337,0.07543870
1362,53-17=36,1337,0.07543870
1363,44-29=15,1337,0.07543870
1364,1*28/4=7,1337,0.07543870
1365,4*7-5=23,1337,0.07543870
1366,84-71=13,1337,0.07543870
1367,51-23=28,1336,0.07538227
1368,4*6+3=27,1336,0.07538227
1369,66-27=39,1336,0.07538227
1370,73-58=15,1336,0.07538227
1371,51-17=34,1336,0.07538227
1372,58-17=41,1336,0.07538227
1373,49-36=13,1336,0.07538227
1374,9*5-7=38,1335,0.07532585
1375,16*2/4=8,1335,0.07532585
1376,3*8-9=15,1335,0.07532585
1377,51-24=27,1334,0.07526942
1378,5*8-36=4,1334,0.07526942
1379,48-17=31,1334,0.07526942
1380,58-43=15,1334,0.07526942
1381,8+6*4=32,1334,0.07526942
1382,17+23=40,1334,0.07526942
1383,18+75=93,1334,0.07526942
1384,73-51=22,1334,0.07526942
1385,8*4-23=9,1334,0.07526942
1386,54-35=19,1334,0.07526942
1387,6*4-9=15,1333,0.07521300
1388,66-17=49,1333,0.07521300
1389,71-42=29,1333,0.07521300
1390,56-18=38,1333,0.07521300
1391,67-23=44,1333,0.07521300
1392,59-23=36,1333,0.07521300
1393,201/3=67,1333,0.07521300
1394,582/97=6,1333,0.07521300
1395,57-12=45,1333,0.07521300
1396,85-11=74,1333,0.07521300
1397,9+5*3=24,1333,0.07521300
1398,6*5-9=21,1333,0.07521300
1399,4*9+2=38,1333,0.07521300
1400,174/58=3,1333,0.07521300
1401,58-13=45,1333,0.07521300
1402,73-22=51,1332,0.07515658
1403,63-47=16,1332,0.07515658
1404,71-59=12,1332,0.07515658
1405,204/68=3,1332,0.07515658
1406,1*27/3=9,1332,0.07515658
1407,35-11=24,1332,0.07515658
1408,5*6-9=21,1332,0.07515658
1409,12+83=95,1332,0.07515658
1410,59-33=26,1332,0.07515658
1411,62-37=25,1332,0.07515658
1412,96-22=74,1332,0.07515658
1413,44-19=25,1331,0.07510015
1414,8+4*2=16,1331,0.07510015
1415,26+54=80,1331,0.07510015
1416,73-29=44,1331,0.07510015
1417,261/87=3,1331,0.07510015
1418,207/3=69,1331,0.07510015
1419,59-41=18,1331,0.07510015
1420,8*5-1=39,1331,0.07510015
1421,81-62=19,1331,0.07510015
1422,4*6-5=19,1331,0.07510015
1423,65-43=22,1331,0.07510015
1424,4*7/1=28,1331,0.07510015
1425,9*4+2=38,1331,0.07510015
1426,21+39=60,1331,0.07510015
1427,57-43=14,1331,0.07510015
1428,74-26=48,1331,0.07510015
1429,7*94=658,1331,0.07510015
1430,7*8-52=4,1331,0.07510015
1431,65-44=21,1331,0.07510015
1432,71-19=52,1330,0.07504373
1433,74-48=26,1330,0.07504373
1434,9*3-6=21,1330,0.07504373
1435,83-31=52,1330,0.07504373
1436,67-41=26,1330,0.07504373
1437,82-33=49,1330,0.07504373
1438,16+31=47,1330,0.07504373
1439,38-14=24,1330,0.07504373
1440,64-38=26,1330,0.07504373
1441,7*5-4=31,1330,0.07504373
1442,24+56=80,1330,0.07504373
1443,9+6*3=27,1330,0.07504373
1444,76-44=32,1330,0.07504373
1445,75-41=34,1330,0.07504373
1446,4*9-5=31,1330,0.07504373
1447,2*36/8=9,1330,0.07504373
1448,82-23=59,1330,0.07504373
1449,73-18=55,1330,0.07504373
1450,38-11=27,1329,0.07498730
1451,76-32=44,1329,0.07498730
1452,3*8-5=19,1329,0.07498730
1453,9*4-5=31,1329,0.07498730
1454,8*3/1=24,1329,0.07498730
1455,3*6+7=25,1329,0.07498730
1456,35-24=11,1329,0.07498730
1457,61-36=25,1329,0.07498730
1458,84-32=52,1329,0.07498730
1459,66-25=41,1328,0.07493088
1460,66-19=47,1328,0.07493088
1461,9*8/12=6,1328,0.07493088
1462,37-11=26,1328,0.07493088
1463,55-43=12,1328,0.07493088
1464,38-27=11,1328,0.07493088
1465,82-68=14,1328,0.07493088
1466,73-26=47,1328,0.07493088
1467,66-14=52,1327,0.07487446
1468,7*3-5=16,1327,0.07487446
1469,68-12=56,1327,0.07487446
1470,68-51=17,1327,0.07487446
1471,54-26=28,1327,0.07487446
1472,1*28/7=4,1327,0.07487446
1473,81-17=64,1327,0.07487446
1474,65-24=41,1327,0.07487446
1475,78-27=51,1327,0.07487446
1476,5*7-4=31,1327,0.07487446
1477,4*5-12=8,1327,0.07487446
1478,49-38=11,1327,0.07487446
1479,9*84=756,1327,0.07487446
1480,96-24=72,1327,0.07487446
1481,7*8-54=2,1326,0.07481803
1482,75-14=61,1326,0.07481803
1483,78-51=27,1326,0.07481803
1484,46-15=31,1326,0.07481803
1485,83-11=72,1326,0.07481803
1486,3*54=162,1326,0.07481803
1487,63-42=21,1326,0.07481803
1488,7*52=364,1326,0.07481803
1489,7*6/1=42,1326,0.07481803
1490,47+11=58,1326,0.07481803
1491,3+6*4=27,1326,0.07481803
1492,55-34=21,1326,0.07481803
1493,9*2-5=13,1326,0.07481803
1494,69-11=58,1325,0.07476161
1495,5*9-42=3,1325,0.07476161
1496,5*9-8=37,1325,0.07476161
1497,92-24=68,1325,0.07476161
1498,56-27=29,1325,0.07476161
1499,3*7-2=19,1325,0.07476161
1500,39-22=17,1325,0.07476161
1501,61-23=38,1325,0.07476161
1502,83-61=22,1325,0.07476161
1503,3*7-6=15,1325,0.07476161
1504,4*8-25=7,1325,0.07476161
1505,6*4+3=27,1325,0.07476161
1506,84-12=72,1325,0.07476161
1507,76-12=64,1324,0.07470519
1508,15+21=36,1324,0.07470519
1509,66-47=19,1324,0.07470519
1510,73-44=29,1324,0.07470519
1511,66-39=27,1324,0.07470519
1512,69-23=46,1324,0.07470519
1513,75-32=43,1324,0.07470519
1514,48-21=27,1324,0.07470519
1515,8*9/36=2,1324,0.07470519
1516,49-35=14,1324,0.07470519
1517,68-31=37,1324,0.07470519
1518,504/63=8,1324,0.07470519
1519,42-15=27,1323,0.07464876
1520,44-15=29,1323,0.07464876
1521,2*4+8=16,1323,0.07464876
1522,82-46=36,1323,0.07464876
1523,413/7=59,1323,0.07464876
1524,81-64=17,1323,0.07464876
1525,4*59=236,1323,0.07464876
1526,36-25=11,1323,0.07464876
1527,92-28=64,1323,0.07464876
1528,59-37=22,1323,0.07464876
1529,54-23=31,1323,0.07464876
1530,7*3-12=9,1323,0.07464876
1531,56-13=43,1323,0.07464876
1532,73-32=41,1323,0.07464876
1533,83-41=42,1323,0.07464876
1534,236/59=4,1323,0.07464876
1535,14+83=97,1322,0.07459234
1536,35+11=46,1322,0.07459234
